x;y;causa;data
263,278988; 50,12101;accident;2001-07-27
135,114860;124,87498;accident;2001-07-27
174,954945; 84,87500;other;2001-07-27
 55,274752;254,87500;intentional;2001-07-27
175,834395;234,87499;accident;2001-07-27
185,154806;224,87501;other;2001-07-27
135,434660;144,87500;intentional;2001-07-28
135,474635;144,87500;other;2001-07-28
155,114833;104,87501;accident;2001-07-28
235,074866;264,87499;accident;2001-07-28
175,434645;334,87497;other;2001-07-28
175,034895;314,87500;other;2001-07-28
285,794427;334,87497;lightning;2001-07-28
185,194781;224,87501;other;2001-07-28
 35,154815;204,87499;accident;2001-07-28
375,354697;114,87500;accident;2001-07-29
244,994942;154,87498;accident;2001-07-29
175,354695;104,87501;other;2001-07-29
214,875019; 94,87499;other;2001-07-29
265,074865;284,87500;lightning;2001-07-29
265,074865;294,87499;lightning;2001-07-29
284,922932;184,87498;accident;2001-07-29
224,875005;234,87499;intentional;2001-07-29
175,074870;364,87501;lightning;2001-07-29
235,154816;304,87501;accident;2001-07-29
285,834402;334,87497;lightning;2001-07-29
184,994906;314,87500;lightning;2001-07-29
265,354690;304,87501;lightning;2001-07-29
285,874377;334,87497;lightning;2001-07-29
175,114845;364,87501;lightning;2001-07-29
135,154835;244,87502;other;2001-07-29
224,994930;124,87498;accident;2001-07-30
325,514586;204,87499;intentional;2001-07-30
125,034884;204,87499;accident;2001-07-30
195,514607;214,87502;other;2001-07-30
145,234772;204,87499;other;2001-07-30
125,634509;224,87501;other;2001-07-30
334,795022;135,09599;other;2001-07-31
 94,954936; 84,87500;other;2001-07-31
174,954945;164,87501;other;2001-07-31
116,194173; 94,87499;other;2001-07-31
135,514610;144,87500;intentional;2001-07-31
105,474637; 94,87499;lightning;2001-07-31
274,914991;194,87501;accident;2001-07-31
264,914965;214,87502;accident;2001-07-31
214,954969;204,87499;accident;2001-07-31
254,994928;284,87500;accident;2001-07-31
305,074889;184,87498;accident;2001-07-31
224,914980;234,87499;intentional;2001-07-31
224,954955;234,87499;intentional;2001-07-31
225,194805;334,87497;accident;2001-07-31
185,034881;314,87500;other;2001-07-31
195,234782;324,87499;accident;2001-07-31
204,954943;294,87499;accident;2001-07-31
135,594560;254,87500;other;2001-07-31
165,114859;234,87499;accident;2001-07-31
255,194804; 94,87499;other;2001-08-06
 55,634527;234,87499;other;2001-08-06
135,274760;254,87500;other;2001-08-06
 64,954938;224,87501;accident;2001-08-06
 75,034914;254,87500;other;2001-08-06
174,954945;124,87498;other;2001-08-07
114,914973;124,87498;intentional;2001-08-07
 75,074889;184,87498;intentional;2001-08-07
205,034893;234,87499;accident;2001-08-07
145,034897;174,87499;intentional;2001-08-07
135,354710;254,87500;other;2001-08-07
145,674497;234,87499;accident;2001-08-07
125,554559;224,87501;accident;2001-08-07
145,714472;234,87499;accident;2001-08-07
105,554587; 94,87499;other;2001-08-08
175,394670;104,87501;intentional;2001-08-08
 85,034900;174,87499;other;2001-08-08
325,554561;204,87499;accident;2001-08-08
195,274757;324,87499;other;2001-08-08
324,874986;314,87500;intentional;2001-08-08
185,274731;304,87501;other;2001-08-08
195,314732;324,87499;accident;2001-08-08
 95,714461;254,87500;accident;2001-08-08
 56,114227;234,87499;intentional;2001-08-08
284,875002;104,87501;other;2001-08-09
195,954332;304,87501;other;2001-08-09
164,914984;224,87501;accident;2001-08-09
 65,754438;244,87502;accident;2001-08-09
275,194816; 34,87499;accident;2001-08-10
265,794415; 54,87500;accident;2001-08-12
254,875003;134,87501;accident;2001-08-13
354,954934;154,87498;accident;2001-08-13
155,474608;154,87498;other;2001-08-13
155,154808;104,87501;accident;2001-08-13
286,793762;244,87502;lightning;2001-08-13
295,034888;274,87502;lightning;2001-08-13
285,834402;304,87501;lightning;2001-08-13
285,034902;284,87500;lightning;2001-08-13
204,994918;324,87499;other;2001-08-13
270,038041;324,87499;lightning;2001-08-13
234,874991;344,87500;other;2001-08-13
165,034909;204,87499;lightning;2001-08-13
175,914345;234,87499;other;2001-08-13
 55,314727;254,87500;lightning;2001-08-13
314,914975;174,87499;lightning;2001-08-14
275,114866;294,87499;lightning;2001-08-14
225,474630;274,87502;lightning;2001-08-14
215,274769;284,87500;lightning;2001-08-14
225,314730;324,87499;other;2001-08-14
285,554577;344,87500;other;2001-08-14
134,914985;214,87502;accident;2001-08-14
265,594540; 54,87500;other;2001-08-15
225,034905;124,87498;accident;2001-08-15
116,394048; 94,87499;accident;2001-08-15
195,874382;304,87501;other;2001-08-15
144,954947;214,87502;other;2001-08-15
 55,154827;214,87502;accident;2001-08-15
 95,754436;254,87500;other;2001-08-15
195,554582;214,87502;accident;2001-08-15
 55,354702;254,87500;other;2001-08-15
291,722000; 56,98400;lightning;2001-08-16
325,594536; 74,87501;lightning;2001-08-16
325,634511; 74,87501;lightning;2001-08-16
325,674486; 74,87501;lightning;2001-08-16
325,714461; 74,87501;lightning;2001-08-16
 51,431995;146,34400;accident;2001-08-16
275,154841;294,87499;intentional;2001-08-16
225,354705;324,87499;accident;2001-08-16
195,594557;214,87502;intentional;2001-08-16
155,354683;174,87499;intentional;2001-08-16
154,954933;194,87501;intentional;2001-08-16
154,994908;194,87501;other;2001-08-16
274,954966;354,87498;intentional;2001-08-17
185,314706;304,87501;other;2001-08-17
314,914975;324,87499;accident;2001-08-17
318,521999;143,06001;other;2001-08-18
275,154841;314,87500;lightning;2001-08-18
185,354681;304,87501;other;2001-08-18
164,875009;224,87501;other;2001-08-18
144,954947;224,87501;accident;2001-08-18
235,314716;294,87499;other;2001-08-19
195,026912; 94,87499;other;2001-08-20
124,914959;114,87500;other;2001-08-20
205,194793;274,87502;accident;2001-08-20
135,234785;244,87502;accident;2001-08-20
 44,994941;234,87499;other;2001-08-20
114,994923;124,87498;intentional;2001-08-21
135,594560;144,87500;other;2001-08-21
245,034917;214,87502;intentional;2001-08-21
214,954969;314,87500;accident;2001-08-21
125,074859;244,87502;accident;2001-08-21
125,114834;244,87502;other;2001-08-21
382,374986;121,07500;intentional;2001-08-22
175,474620;334,87497;accident;2001-08-22
175,114845;314,87500;accident;2001-08-22
145,834396;234,87499;accident;2001-08-22
 95,794411;254,87500;accident;2001-08-22
 95,034886;194,87501;accident;2001-08-22
125,714459;224,87501;intentional;2001-08-22
245,074892;214,87502;accident;2001-08-23
 65,034888;224,87501;intentional;2001-08-23
254,914978;134,87501;other;2001-08-24
175,434645;104,87501;other;2001-08-24
135,154835;124,87498;accident;2001-08-24
284,886994;174,87499;accident;2001-08-24
175,034895;174,87499;other;2001-08-24
155,394658;174,87499;accident;2001-08-24
325,034886;144,87500;accident;2001-08-25
135,634535;144,87500;other;2001-08-25
114,994923;114,87500;accident;2001-08-25
286,833737;244,87502;accident;2001-08-25
254,914978;184,87498;accident;2001-08-25
275,034916;204,87499;accident;2001-08-25
325,074861;224,87501;lightning;2001-08-25
285,594552;344,87500;lightning;2001-08-25
324,914961;314,87500;other;2001-08-25
 24,954953;234,87499;other;2001-08-25
104,954962; 84,87500;intentional;2001-08-26
215,274769;254,87500;accident;2001-08-26
225,394680;324,87499;other;2001-08-26
205,314718;194,87501;accident;2001-08-26
145,154821;174,87499;other;2001-08-26
104,914987;194,87501;intentional;2001-08-26
144,954947;244,87502;other;2001-08-26
304,914989; 94,87499;accident;2001-08-27
285,034902;114,87500;accident;2001-08-27
265,634515; 54,87500;intentional;2001-08-27
265,674490; 54,87500;intentional;2001-08-27
334,994897;224,87501;accident;2001-08-27
245,234792;324,87499;accident;2001-08-27
175,514595;334,87497;other;2001-08-27
285,074877;114,87500;accident;2001-08-28
125,154809;244,87502;other;2001-08-28
324,994911;114,87500;other;2001-08-29
235,194791;304,87501;accident;2001-08-29
 86,274125;244,87502;accident;2001-08-29
254,994928;174,87499;accident;2001-08-30
344,874998;104,87501;other;2001-08-31
 94,994911;124,87498;intentional;2001-08-31
184,914956;124,87498;other;2001-08-31
214,875019;104,87501;other;2001-08-31
184,954931;124,87498;intentional;2001-08-31
 75,194814;134,87501;intentional;2001-08-31
245,114867;214,87502;other;2001-08-31
305,034914;234,87499;accident;2001-08-31
 34,926957;244,87502;intentional;2001-08-31
358,275018;130,47500;accident;2001-09-04
295,114838; 54,87500;intentional;2001-09-04
345,034898;224,87501;other;2001-09-06
315,154825;214,87502;accident;2001-09-06
 75,154839;134,87501;other;2001-09-07
354,954934;224,87501;accident;2001-09-07
144,914972;214,87502;accident;2001-09-07
154,874983;204,87499;other;2001-09-07
334,914947;134,87501;other;2001-09-08
245,074892;164,87501;accident;2001-09-08
204,994918;334,87497;accident;2001-09-08
195,794432;304,87501;other;2001-09-08
 24,954953;214,87502;other;2001-09-08
135,194810;234,87499;intentional;2001-09-08
 94,994911;234,87499;other;2001-09-08
264,994915;124,87498;intentional;2001-09-09
204,874993; 84,97094;other;2001-09-09
134,914985; 94,87499;intentional;2001-09-09
345,114848;214,87502;lightning;2001-09-09
204,994918;204,87499;intentional;2001-09-09
 94,994911; 84,87500;other;2001-09-13
265,274740;304,87501;accident;2001-09-13
195,114857;374,87500;intentional;2001-09-13
104,994937;194,87501;intentional;2001-09-13
175,994295;234,87499;accident;2001-09-13
164,994934;224,87501;accident;2001-09-13
265,034890;124,87498;accident;2001-09-14
135,674510;144,87500;intentional;2001-09-14
135,714485;144,87500;intentional;2001-09-14
345,074873;234,87499;accident;2001-09-14
225,034905;374,87500;other;2001-09-14
125,754434;224,87501;accident;2001-09-14
105,234787;254,87500;other;2001-09-14
114,914973;254,87500;other;2001-09-14
135,274760;244,87502;accident;2001-09-14
 56,194177;234,87499;other;2001-09-14
105,114862;264,87499;intentional;2001-09-14
114,874998;144,87500;accident;2001-09-15
155,554558;154,87498;intentional;2001-09-15
 54,914977;184,87498;intentional;2001-09-15
235,354691;294,87499;intentional;2001-09-15
 24,958951;234,87499;intentional;2001-09-15
 94,954936;224,87501;intentional;2001-09-15
 95,834386;254,87500;accident;2001-09-15
104,994937;204,87499;accident;2001-09-15
265,714465; 54,87500;intentional;2001-09-16
285,114852;114,87500;accident;2001-09-16
285,154827;114,87500;accident;2001-09-16
116,434023; 94,87499;intentional;2001-09-16
175,114845;174,87499;other;2001-09-16
174,994920;124,87498;other;2001-09-17
184,994906;124,87498;intentional;2001-09-17
245,754467;354,87498;other;2001-09-17
195,634532;214,87502;other;2001-09-17
 95,394661;184,87498;accident;2001-09-17
116,473998; 94,87499;intentional;2001-09-18
234,954941;204,87499;accident;2001-09-18
134,954960;214,87502;accident;2001-09-18
 95,874361;254,87500;other;2001-09-18
275,114866; 64,87499;lightning;2001-09-19
165,114859;154,87498;other;2001-09-20
 11,059883;237,52601;other;2001-09-20
176,074245;234,87499;other;2001-09-20
 45,194816;224,87501;other;2001-09-20
294,994913; 74,87501;accident;2001-09-21
235,274741;174,87499;accident;2001-09-21
235,394666;294,87499;accident;2001-09-21
185,234756;184,87498;other;2001-09-21
114,914973;204,87499;other;2001-09-21
175,154820;174,87499;accident;2001-09-21
 65,194788;204,87499;accident;2001-09-23
 95,034886;124,87498;other;2001-09-24
 24,962948;214,87502;intentional;2001-09-24
195,234782;174,87499;other;2001-09-25
116,513973; 94,87499;accident;2001-09-25
135,194810;124,87498;other;2001-09-25
194,897793;334,87497;accident;2001-09-25
234,954941;124,87498;accident;2001-09-26
135,754460;144,87500;intentional;2001-09-26
225,114855;124,87498;accident;2001-09-26
134,994935;214,87502;accident;2001-09-26
176,154195;234,87499;other;2001-09-27
 44,998938;104,87501;other;2001-09-30
 45,034916;234,87499;accident;2001-09-30
135,314735;244,87502;other;2001-09-30
125,354684;224,87501;accident;2001-10-06
154,874983;134,87501;accident;2001-10-07
286,394052;244,87502;accident;2001-10-07
286,434027;244,87502;accident;2001-10-07
114,874998;204,87499;other;2001-10-07
145,754447;234,87499;accident;2001-10-07
245,034917;154,87498;accident;2001-10-08
265,554565; 54,87500;other;2001-10-08
116,354073; 94,87499;other;2001-10-08
205,074868;234,87499;intentional;2001-10-08
245,114867;164,87501;accident;2001-10-08
195,834407;304,87501;other;2001-10-08
 24,954953;224,87501;accident;2001-10-08
 95,034886;234,87499;accident;2001-10-08
 11,019908;237,52601;accident;2001-10-08
105,554587;134,87501;other;2001-10-09
324,914961;264,87499;lightning;2001-10-09
355,114834;214,87502;lightning;2001-10-09
 95,194786;244,87502;accident;2001-10-09
 56,154202;234,87499;intentional;2001-10-09
185,034881;344,87500;other;2001-10-11
164,994934;174,87499;other;2001-10-12
345,274748;154,87498;other;2001-10-15
265,754440; 54,87500;accident;2001-10-27
245,114867; 74,87501;accident;2001-10-29
194,914982;314,87500;other;2001-10-29
315,034900;244,87502;intentional;2001-11-04
265,434640; 54,87500;lightning;2001-11-05
205,194793;194,87501;accident;2001-11-06
 65,114838;204,87499;intentional;2001-11-06
 44,954966;124,87498;accident;2001-11-07
355,034884;214,87502;other;2001-11-07
195,594557;304,87501;other;2001-11-07
145,074872;174,87499;intentional;2001-11-07
204,914968;204,87499;accident;2001-11-07
 14,934980;224,87501;other;2001-11-07
 85,074875;194,87501;intentional;2001-11-07
135,394685;254,87500;other;2001-11-07
312,750009;136,77198;other;2001-11-08
105,594562; 94,87499;other;2001-11-08
225,194805;184,87498;accident;2001-11-08
285,914352;334,87497;lightning;2001-11-08
 85,114850;194,87501;intentional;2001-11-08
155,114833;224,87501;accident;2001-11-08
275,354716; 84,87500;lightning;2001-11-09
295,074863; 64,87499;lightning;2001-11-09
305,594564; 74,87501;lightning;2001-11-09
125,194784;254,87500;other;2001-11-09
 95,354686;184,87498;intentional;2001-11-09
195,234782;234,87499;accident;2001-11-09
 34,914965;214,87502;accident;2001-11-09
285,994302;304,87501;accident;2001-11-11
295,114838; 64,87499;accident;2001-11-13
194,954957;314,87500;accident;2001-11-13
175,194795;174,87499;accident;2001-11-13
196,034282;304,87501;other;2001-11-24
185,394656;304,87501;other;2001-11-25
 55,314727;244,87502;accident;2001-11-30
286,154202;244,87502;other;2001-12-02
354,954934;214,87502;accident;2001-12-02
345,234773;154,87498;other;2001-12-04
325,554561; 74,87501;other;2001-12-04
235,034891;274,87502;intentional;2001-12-04
204,994918;234,87499;accident;2001-12-06
195,434657;214,87502;accident;2001-12-06
 55,194802;244,87502;accident;2001-12-06
 94,914961;114,87500;other;2001-12-07
135,034910;124,87498;accident;2001-12-07
224,954955;124,87498;accident;2001-12-07
174,994920;154,87498;other;2001-12-07
235,194791;174,87499;other;2001-12-07
 84,954950;224,87501;accident;2001-12-07
 95,634511;254,87500;accident;2001-12-07
205,274743;194,87501;intentional;2001-12-07
135,434660;254,87500;other;2001-12-07
124,994909;204,87499;accident;2001-12-07
125,154809;254,87500;other;2001-12-07
254,933047;104,87501;accident;2001-12-08
286,753787;244,87502;lightning;2001-12-08
285,954327;334,87497;lightning;2001-12-08
135,634535;254,87500;other;2001-12-08
 64,994913;224,87501;accident;2001-12-08
135,674510;254,87500;other;2001-12-08
225,034905; 94,87499;intentional;2001-12-09
165,114859; 74,87501;accident;2001-12-09
224,875005;214,87502;accident;2001-12-09
194,914982;244,87502;accident;2001-12-09
304,954964;334,87497;accident;2001-12-09
304,994939;334,87497;accident;2001-12-09
145,034897;194,87501;intentional;2001-12-09
164,954959;224,87501;accident;2001-12-09
175,074870;174,87499;intentional;2001-12-09
 65,754438;254,87500;other;2001-12-11
275,394691; 84,87500;accident;2001-12-13
225,154830;124,87498;other;2001-12-15
275,194816;294,87499;accident;2001-12-16
 65,794413;254,87500;accident;2001-12-17
 65,834388;254,87500;accident;2001-12-17
195,274757;174,87499;other;2001-12-20
195,314732;174,87499;other;2001-12-20
205,034893;344,87500;other;2001-12-21
265,834390; 54,87500;intentional;2002-01-03
301,024982;148,42502;accident;2002-01-03
245,234792; 74,87501;intentional;2002-01-04
334,874972;124,87498;other;2002-01-04
304,875014;154,87498;accident;2002-01-04
254,914978;264,87499;accident;2002-01-04
274,994941;354,87498;other;2002-01-04
275,194816;314,87500;accident;2002-01-04
339,025017;147,27502;other;2002-01-05
175,554570;334,87497;other;2002-01-05
 65,834388;244,87502;other;2002-01-05
 55,194802;214,87502;accident;2002-01-05
 65,874363;244,87502;other;2002-01-05
105,274762;254,87500;intentional;2002-01-05
255,274754; 74,87501;accident;2002-01-06
376,375019;113,37502;accident;2002-01-06
115,034898;124,87498;accident;2002-01-06
284,890992;174,87499;accident;2002-01-06
165,034909;224,87501;accident;2002-01-06
134,994935;114,87500;intentional;2002-01-07
204,954943;144,87500;accident;2002-01-07
194,994932;194,87501;accident;2002-01-07
325,034886;114,87500;other;2002-01-08
 54,994927;184,87498;other;2002-01-08
335,154797;244,87502;lightning;2002-01-08
225,714480;274,87502;intentional;2002-01-08
234,914966;334,87497;accident;2002-01-08
215,074894;344,87500;accident;2002-01-08
185,714456;304,87501;accident;2002-01-08
125,994284;224,87501;other;2002-01-08
 65,994288;244,87502;other;2002-01-08
 85,074875;234,87499;accident;2002-01-08
